"sample","Species_code_sample","RT","MZ","PC_ID","TIC"
"DN1423","T69_1423",7.7529,836.1484,"T69_114",15933.1294661595
"DN1423","T69_1423",7.7529,836.6505,"T69_114",13454.5775040647
"DN1423","T69_1423",7.7524,837.1508,"T69_114",6759.21845703128
"DN1423","T69_1423",7.756,837.6487,"T69_114",2684.72034429637
"DN1423","T69_1423",15.5487,875.1768,"T69_166",193.178596191406
"DN1423","T69_1423",11.3036,875.1991,"T69_117",2031.42608718057
"DN1423","T69_1423",8.2125,875.2013,"T69_291",1642.47625506869
"DN1423","T69_1423",10.4473,875.1993,"T69_130",1714.0991749824
"DN1423","T69_1423",15.5451,876.1796,"T69_166",47.6776118006547
"DN1423","T69_1423",8.2107,876.2035,"T69_291",549.610449293519
"DN1423","T69_1423",10.4473,876.2051,"T69_130",945.87774127915
"DN1423","T69_1423",11.3001,876.2035,"T69_117",554.290745738001
"DN1423","T69_1423",11.2072,881.1483,"T69_2",51.9278787878782
"DN1423","T69_1423",11.2071,883.1665,"T69_2",190.505084996074
"DN1423","T69_1423",11.2089,884.1705,"T69_2",149.527498784561
"DN1423","T69_1423",11.2072,885.1708,"T69_2",39.4793385521669
"DN1423","T69_1423",14.4309,891.1728,"T69_242",199.379661082551
"DN1423","T69_1423",10.508,891.195,"T69_165",910.098297070316
"DN1423","T69_1423",7.1129,891.1944,"T69_153",1106.29624328388
"DN1423","T69_1423",9.7689,891.1961,"T69_159",1112.19876831795
"DN1423","T69_1423",10.5009,892.1971,"T69_165",381.184878987632
"DN1423","T69_1423",9.7689,892.2,"T69_159",372.004681784893
"DN1423","T69_1423",4.2395,897.1882,"T69_270",1712.82425936415
"DN1423","T69_1423",11.2072,905.147,"T69_2",93.1965517241388
"DN1423","T69_1423",13.2474,907.1677,"T69_203",1679.01503678715
"DN1423","T69_1423",9.3254,911.1298,"T69_3",1532.08929418945
"DN1423","T69_1423",9.3884,913.1429,"T69_147",13269.2200721886
"DN1423","T69_1423",2.312,913.1799,"T69_276",11375.6681434045
"DN1423","T69_1423",9.3977,914.147,"T69_147",3000.49713959857
"DN1423","T69_1423",2.3092,914.1789,"T69_276",4861.37217443339
"DN1423","T69_1423",9.3156,915.1586,"T69_3",25026.8718127442
"DN1423","T69_1423",9.3133,916.1613,"T69_3",12170.3293311767
"DN1423","T69_1423",9.3133,917.1655,"T69_3",3004.54273032228
"DN1423","T69_1423",9.3148,937.1395,"T69_3",3146.13747548748
"DN1423","T69_1423",9.3119,938.1436,"T69_3",1218.09534166609
"DN1423","T69_1423",9.3119,968.0722,"T69_3",1383.34202256014
"DN1423","T69_1423",9.3119,969.0728,"T69_3",961.871410150717
"DN1423","T69_1423",7.6345,988.1721,"T69_239",3533.16663694853
"DN1423","T69_1423",7.6273,988.6721,"T69_298",3709.00409733071
"DN1423","T69_1423",13.9708,1021.2328,"T69_260",100.190579883575
"DN1423","T69_1423",10.4195,1027.2098,"T69_74",8192.69480708932
"DN1423","T69_1423",10.4195,1028.2128,"T69_74",4266.85447316717
"DN1423","T69_1423",10.4151,1029.2142,"T69_74",495.61505397172
"DN1423","T69_1423",9.1345,1043.2069,"T69_208",3179.94488986943
"DN1423","T69_1423",9.6965,1043.2038,"T69_105",4248.47792074952
"DN1423","T69_1423",9.6937,1044.2086,"T69_105",924.459164458312
"DN1423","T69_1423",9.6867,1045.2097,"T69_105",548.977439014435
"DN1423","T69_1423",8.6384,1049.1955,"T69_146",6817.42369209107
"DN1423","T69_1423",8.6371,1050.2003,"T69_146",2739.40878582001
"DN1423","T69_1423",7.4087,1063.1758,"T69_78",5181.96214026896
"DN1423","T69_1423",5.8787,1065.1875,"T69_261",2564.76737687785
"DN1423","T69_1423",7.4044,1065.1905,"T69_78",31915.0925337931
"DN1423","T69_1423",7.4051,1066.1949,"T69_78",17315.9385367431
"DN1423","T69_1423",7.4015,1067.1974,"T69_78",5741.81266815185
"DN1521","T69_1521",1.7013,125.0243,"T69_48",7049.37197874232
"DN1521","T69_1521",9.3163,125.0244,"T69_3",3786.02310089721
"DN1521","T69_1521",2.4298,137.0096,"T69_5",4505.84592614219
"DN1521","T69_1521",3.1512,137.0098,"T69_131",504.603323615579
"DN1521","T69_1521",1.698,137.0094,"T69_285",113.405040198541
"DN1521","T69_1521",4.8036,137.0096,"T69_8",519.160493545538
"DN1521","T69_1521",1.1355,137.0097,"T69_33",101.831270248413
"DN1521","T69_1521",5.3038,137.0094,"T69_9",1664.75472274502
"DN1521","T69_1521",4.4325,137.0094,"T69_125",1680.64865550538
"DN1521","T69_1521",4.9867,137.0095,"T69_141",1616.65130091349
"DN1521","T69_1521",4.6437,137.0093,"T69_137",1681.78902204242
"DN1521","T69_1521",2.9946,137.0096,"T69_129",780.423605102539
"DN1521","T69_1521",2.6798,137.0096,"T69_136",302.99230769231
"DN1521","T69_1521",3.4515,137.0101,"T69_44",1059.95877003433
"DN1521","T69_1521",3.3151,137.0101,"T69_122",347.673745229868
"DN1521","T69_1521",5.507,137.0094,"T69_134",2974.02492950439
"DN1521","T69_1521",4.1787,137.0097,"T69_7",4030.94070873579
"DN1521","T69_1521",2.8673,137.0094,"T69_121",1921.48510409186
"DN1521","T69_1521",3.8491,137.0095,"T69_127",2679.79986596681
"DN1521","T69_1521",3.665,137.0095,"T69_132",7619.97433858816
"DN1521","T69_1521",3.9781,137.0093,"T69_84",4903.76542442602
"DN1521","T69_1521",7.614,163.0405,"T69_297",390.688404086411
"DN1521","T69_1521",9.3205,166.9991,"T69_3",3941.54501896915
"DN1521","T69_1521",11.2107,166.9985,"T69_2",539.729591699547
"DN1521","T69_1521",9.3133,169.0148,"T69_3",130812.400536874
"DN1521","T69_1521",1.6977,169.0142,"T69_286",7756.12691617099
"DN1521","T69_1521",11.2142,169.0145,"T69_2",13879.9634424225
"DN1521","T69_1521",7.4009,169.0146,"T69_78",7154.22002119347
"DN1521","T69_1521",9.3133,170.0183,"T69_3",9597.95116083543
"DN1521","T69_1521",11.2072,170.018,"T69_2",538.198246806375
"DN1521","T69_1521",18.7307,183.139,"T69_222",99.0876708221443
"DN1521","T69_1521",12.9292,193.0146,"T69_115",4138.93408121303
"DN1521","T69_1521",24.7088,195.0873,"T69_250",162.628653873541
"DN1521","T69_1521",3.3313,207.0781,"T69_135",5471.64617147009
"DN1521","T69_1521",5.9649,209.0306,"T69_288",228.917319070567
"DN1521","T69_1521",7.0207,245.082,"T69_69",517.290582975499
"DN1521","T69_1521",7.2752,249.0892,"T69_143",328.739713719686
"DN1521","T69_1521",6.0954,249.0885,"T69_168",386.498727623193
"DN1521","T69_1521",9.3205,269.0458,"T69_3",2901.80966512624
"DN1521","T69_1521",16.7117,269.0442,"T69_258",1081.69356694794
"DN1521","T69_1521",16.912,269.0457,"T69_255",161.378865489131
"DN1521","T69_1521",11.2107,271.0611,"T69_2",1584.33401001996
"DN1521","T69_1521",16.5231,271.0609,"T69_112",115.916911764705
"DN1521","T69_1521",21.0995,283.0238,"T69_217",1392.5258498423
"DN1521","T69_1521",15.1662,285.0405,"T69_170",804.200052734376
"DN1521","T69_1521",5.8179,285.0616,"T69_163",399.004013063173
"DN1521","T69_1521",9.3133,287.0559,"T69_3",11078.8176980896
"DN1521","T69_1521",14.5171,287.0558,"T69_236",2702.29454542153
"DN1521","T69_1521",15.1817,287.0556,"T69_170",1816.29135440312
"DN1521","T69_1521",20.2585,287.2218,"T69_206",611.987333716415
"DN1521","T69_1521",11.2116,289.0716,"T69_2",11288.1211314666
"DN1521","T69_1521",7.0245,289.0715,"T69_69",3817.12716676837
"DN1521","T69_1521",16.5266,289.072,"T69_112",579.191458965849
"DN1521","T69_1521",17.1122,289.0731,"T69_182",879.521405079461
"DN1521","T69_1521",11.2107,290.0746,"T69_2",1412.99091927729
"DN1521","T69_1521",16.5266,290.0755,"T69_112",97.1699738125686
"DN1521","T69_1521",7.0206,290.0749,"T69_69",179.997643988715
"DN1521","T69_1521",6.0925,292.0942,"T69_168",177.26233428955
"DN1521","T69_1521",27.6792,293.2116,"T69_193",3056.06721952682
"DN1521","T69_1521",29.082,295.2265,"T69_238",4739.77946594236
"DN1521","T69_1521",28.9367,295.228,"T69_157",8366.12345246157
"DN1521","T69_1521",11.2072,301.0338,"T69_2",825.888112615093
"DN1521","T69_1521",11.2071,303.05,"T69_2",795.346003041125
"DN1521","T69_1521",3.777,303.0508,"T69_81",3561.13324453125
"DN1521","T69_1521",9.3133,305.0666,"T69_3",14722.832027771
"DN1521","T69_1521",3.7684,305.0667,"T69_81",16937.5555669963
"DN1521","T69_1521",14.5191,305.0655,"T69_236",3395.48575509089
"DN1521","T69_1521",15.1888,305.0659,"T69_198",2580.46520703122
"DN1521","T69_1521",3.7684,306.0705,"T69_81",1939.65464927562
"DN1521","T69_1521",9.3119,306.0696,"T69_3",1544.81927956543
"DN1521","T69_1521",31.417,311.2022,"T69_243",22.6886111111113
"DN1521","T69_1521",9.3191,317.0298,"T69_3",2626.80567778548
"DN1521","T69_1521",12.9274,319.0452,"T69_115",10304.5198624174
"DN1521","T69_1521",11.8156,329.1591,"T69_223",617.484779271916
"DN1521","T69_1521",19.841,329.2322,"T69_265",1487.37981774902
"DN1521","T69_1521",9.3156,331.0456,"T69_3",3703.8494107122
"DN1521","T69_1521",11.2107,331.0448,"T69_2",532.424963836675
"DN1521","T69_1521",10.7762,345.1549,"T69_257",505.224202096124
"DN1521","T69_1521",6.0893,364.0762,"T69_168",54.5661724137934
"DN1521","T69_1521",22.5387,382.9856,"T69_1",732.924375046235
"DN1521","T69_1521",9.0339,387.1672,"T69_282",1509.53587917909
"DN1521","T69_1521",26.0435,410.1021,"T69_151",3867.20688564719
"DN1521","T69_1521",12.1386,433.078,"T69_214",137.090235682095
"DN1521","T69_1521",16.5231,435.1066,"T69_112",122.615635135651
"DN1521","T69_1521",11.2107,439.0658,"T69_2",1787.96002437742
"DN1521","T69_1521",7.2772,439.0879,"T69_143",110.942831773758
"DN1521","T69_1521",11.2107,440.0703,"T69_2",571.730500305176
"DN1521","T69_1521",11.2106,441.0818,"T69_2",42455.1229457051
"DN1521","T69_1521",2.6488,441.0819,"T69_136",4135.18594276401
"DN1521","T69_1521",11.689,441.081,"T69_221",99.6532258064501
"DN1521","T69_1521",12.9604,441.0819,"T69_119",192.719786100388
"DN1521","T69_1521",13.6991,441.0818,"T69_79",39.9254573456737
"DN1521","T69_1521",12.5894,441.0819,"T69_80",89.9119334301237
"DN1521","T69_1521",11.2106,442.0851,"T69_2",9750.24314599609
"DN1521","T69_1521",11.2071,443.0868,"T69_2",1455.0063407864
"DN1521","T69_1521",10.4292,449.1083,"T69_74",1197.2626160717
"DN1521","T69_1521",14.5171,451.1013,"T69_236",1396.90192802429
"DN1521","T69_1521",9.3191,453.0458,"T69_3",9476.53801270165
"DN1521","T69_1521",10.9284,453.0443,"T69_175",788.279248263881
"DN1521","T69_1521",9.0768,453.1029,"T69_139",3501.88749063547
"DN1521","T69_1521",9.3169,455.0614,"T69_3",29076.363982788
"DN1521","T69_1521",9.3163,456.0649,"T69_3",7353.63063784091
"DN1521","T69_1521",9.3133,457.0773,"T69_3",169228.558590858
"DN1521","T69_1521",11.2251,457.0757,"T69_2",962.730844674251
"DN1521","T69_1521",9.3133,458.0806,"T69_3",39533.3186590093
"DN1521","T69_1521",9.3133,459.0831,"T69_3",8246.40541357425
"DN1521","T69_1521",11.2107,461.0487,"T69_2",658.891920168319
"DN1521","T69_1521",11.2106,463.0635,"T69_2",9178.24903262877
"DN1521","T69_1521",10.9862,463.0875,"T69_229",388.04134451294
"DN1521","T69_1521",11.2089,464.067,"T69_2",1538.90607682295
"DN1521","T69_1521",9.6902,465.1035,"T69_105",223.830692321778
"DN1521","T69_1521",12.9269,471.056,"T69_115",2599.547321167
"DN1521","T69_1521",9.3169,471.0564,"T69_3",3776.46713553135
"DN1521","T69_1521",9.3271,473.0719,"T69_3",6690.44108936007
"DN1521","T69_1521",9.3226,477.0432,"T69_3",5352.50057974519
"DN1521","T69_1521",11.3508,477.1031,"T69_178",1847.04732063989
"DN1521","T69_1521",9.3163,479.0592,"T69_3",29307.3318809509
"DN1521","T69_1521",9.3163,480.0623,"T69_3",5853.27342611168
"DN1521","T69_1521",30.2969,480.3095,"T69_225",3735.98904084575
"DN1521","T69_1521",15.1888,481.1125,"T69_198",1135.16882208122
"DN1521","T69_1521",7.2701,483.0774,"T69_143",303.369627606201
"DN1521","T69_1521",5.3106,487.1063,"T69_273",0
"DN1521","T69_1521",19.4432,489.2126,"T69_181",3393.56352010409
"DN1521","T69_1521",19.5551,489.2128,"T69_235",1878.44234958424
"DN1521","T69_1521",12.9247,493.0367,"T69_115",2152.09137925985
"DN1521","T69_1521",10.9434,501.1963,"T69_175",104.610933333333
"DN1521","T69_1521",9.3119,503.081,"T69_3",726.695164930548
"DN1521","T69_1521",11.2107,504.076,"T69_2",149.697177246094
"DN1521","T69_1521",29.2455,504.3085,"T69_245",2751.80610598475
"DN1521","T69_1521",10.4186,513.1023,"T69_74",1945.16378932881
"DN1521","T69_1521",12.2855,513.1027,"T69_253",99.701742255029
"DN1521","T69_1521",10.4204,513.6049,"T69_74",710.042571496583
"DN1521","T69_1521",13.7993,515.1752,"T69_183",1045.53022314962
"DN1521","T69_1521",14.0892,515.1742,"T69_247",953.89410826852
"DN1521","T69_1521",9.3133,520.0725,"T69_3",2898.19197440962
"DN1521","T69_1521",9.6867,521.1006,"T69_105",1084.09235160911
"DN1521","T69_1521",9.6867,521.6025,"T69_105",156.581942623017
"DN1521","T69_1521",11.2107,525.0335,"T69_2",580.371298155389
"DN1521","T69_1521",7.4051,532.0934,"T69_78",3783.27609867255
"DN1521","T69_1521",7.4051,532.5954,"T69_78",2317.55573734059
"DN1521","T69_1521",11.2107,539.9981,"T69_2",780.603501612346
"DN1521","T69_1521",30.2969,540.3307,"T69_225",2804.17202592895
"DN1521","T69_1521",11.2107,541.0031,"T69_2",169.830528137207
"DN1521","T69_1521",9.3163,541.0295,"T69_3",4559.41391255856
"DN1521","T69_1521",9.3169,555.9939,"T69_3",5088.1482402539
"DN1521","T69_1521",9.3184,556.9987,"T69_3",2466.61906183936
"DN1521","T69_1521",10.2221,563.137,"T69_292",509.070215795894
"DN1521","T69_1521",9.8975,563.142,"T69_252",643.233767937802
"DN1521","T69_1521",29.242,564.3304,"T69_245",1139.17870741624
"DN1521","T69_1521",6.7346,577.1336,"T69_215",196.237547645383
"DN1521","T69_1521",10.4151,585.1234,"T69_74",625.509703819721
"DN1521","T69_1521",18.0902,587.118,"T69_259",9.35869565217391
"DN1521","T69_1521",9.3996,587.1403,"T69_147",809.57382715398
"DN1521","T69_1521",12.2549,589.1074,"T69_152",320.527136535638
"DN1521","T69_1521",11.2322,589.1068,"T69_228",171.046704316237
"DN1521","T69_1521",12.2534,589.6088,"T69_152",134.310600000001
"DN1521","T69_1521",12.9532,593.0922,"T69_119",46.0074999999994
"DN1521","T69_1521",13.6991,593.0922,"T69_79",36.4854950195313
"DN1521","T69_1521",12.5858,593.0927,"T69_80",54.2718611111109
"DN1521","T69_1521",8.2567,593.0936,"T69_28",2303.23624877929
"DN1521","T69_1521",13.9065,593.0914,"T69_149",92.1515563568945
"DN1521","T69_1521",4.6105,593.1282,"T69_249",729.009747197859
"DN1521","T69_1521",12.9532,594.0961,"T69_119",8.77767441860458
"DN1521","T69_1521",13.6991,594.0951,"T69_79",25.1484
"DN1521","T69_1521",12.5858,594.0952,"T69_80",37.8030571655269
"DN1521","T69_1521",13.9065,594.0937,"T69_149",27.1576764705881
"DN1521","T69_1521",11.6354,597.1048,"T69_195",74.424258064516
"DN1521","T69_1521",10.5581,597.1061,"T69_227",221.87693130929
"DN1521","T69_1521",8.9606,599.1036,"T69_200",1355.34888010704
"DN1521","T69_1521",7.3671,600.1016,"T69_124",1575.66809020552
"DN1521","T69_1521",11.1629,601.1181,"T69_138",3643.14108167691
"DN1521","T69_1521",10.6573,601.1165,"T69_264",760.24692751361
"DN1521","T69_1521",11.1606,602.1196,"T69_138",564.095194061277
"DN1521","T69_1521",8.4969,603.134,"T69_290",2403.61904716492
"DN1521","T69_1521",8.4984,604.1382,"T69_290",646.060781386353
"DN1521","T69_1521",2.673,607.1083,"T69_136",1423.11576785374
"DN1521","T69_1521",11.2251,609.0866,"T69_2",4794.00371561318
"DN1521","T69_1521",11.4396,609.0889,"T69_120",582.398493601485
"DN1521","T69_1521",2.6511,609.1235,"T69_136",9955.51731609251
"DN1521","T69_1521",5.0151,609.1217,"T69_269",863.384177828789
"DN1521","T69_1521",11.2215,610.0899,"T69_2",383.425547702794
"DN1521","T69_1521",11.436,610.0923,"T69_120",300.645798865536
"DN1521","T69_1521",2.6547,610.1278,"T69_136",2674.67424443926
"DN1521","T69_1521",13.6991,615.0744,"T69_79",13.7001212121211
"DN1521","T69_1521",12.5894,615.0746,"T69_80",25.8528695652176
"DN1521","T69_1521",8.621,617.1137,"T69_176",1066.26074134133
"DN1521","T69_1521",9.5444,635.0876,"T69_266",21.4843939393938
"DN1521","T69_1521",8.9552,665.1323,"T69_200",965.856212217393
"DN1521","T69_1521",21.7221,675.2273,"T69_187",1376.47425415039
"DN1521","T69_1521",27.0723,675.3595,"T69_248",1846.99627378576
"DN1521","T69_1521",7.364,684.1223,"T69_124",6328.64573126217
"DN1521","T69_1521",7.3622,684.6233,"T69_124",4549.17651245776
"DN1521","T69_1521",7.3671,685.1239,"T69_124",1665.54933280843
"DN1521","T69_1521",7.5454,723.1897,"T69_140",453.381813476562
"DN1521","T69_1521",8.6944,723.1905,"T69_156",300.084290461821
"DN1521","T69_1521",7.549,724.1919,"T69_140",121.285068910952
"DN1521","T69_1521",10.4227,729.1446,"T69_74",1140.10180531277
"DN1521","T69_1521",11.8964,729.1461,"T69_254",107.504704403149
"DN1521","T69_1521",10.424,730.1474,"T69_74",533.718575528872
"DN1521","T69_1521",9.362,730.1629,"T69_173",2790.71426855141
"DN1521","T69_1521",9.3586,730.6645,"T69_173",1738.01005169677
"DN1521","T69_1521",9.0089,738.1593,"T69_234",1602.35579164444
"DN1521","T69_1521",8.8588,738.6615,"T69_232",1024.31754018147
"DN1521","T69_1521",6.4315,739.1835,"T69_300",216.913892380173
"DN1521","T69_1521",7.677,739.1839,"T69_202",173.461547129014
"DN1521","T69_1521",9.269,743.1243,"T69_293",686.324760951453
"DN1521","T69_1521",10.4507,745.1393,"T69_130",735.040059769522
"DN1521","T69_1521",9.2704,745.1404,"T69_293",11248.7088012987
"DN1521","T69_1521",9.2728,746.1437,"T69_293",4687.78304719657
"DN1521","T69_1521",9.273,747.1458,"T69_293",952.529785868238
"DN1521","T69_1521",8.2666,757.1029,"T69_28",1597.91551992187
"DN1521","T69_1521",8.263,759.1177,"T69_28",9149.80215223009
"DN1521","T69_1521",8.2594,760.122,"T69_28",2937.98993236114
"DN1521","T69_1521",8.2567,761.1346,"T69_28",70145.3705132429
"DN1521","T69_1521",9.2326,761.1354,"T69_116",7885.44651088402
"DN1521","T69_1521",7.912,761.1343,"T69_113",7178.13690320647
"DN1521","T69_1521",9.9663,761.134,"T69_299",2865.50206319002
"DN1521","T69_1521",8.2559,762.1377,"T69_28",26700.8417577311
"DN1521","T69_1521",9.2344,762.1385,"T69_116",2940.54600070602
"DN1521","T69_1521",7.912,762.1374,"T69_113",2811.81548175922
"DN1521","T69_1521",8.2581,763.1403,"T69_28",7632.88210327742
"DN1521","T69_1521",8.2559,764.1427,"T69_28",930.406776580811
"DN1521","T69_1521",8.2563,783.1155,"T69_28",5451.52774757801
"DN1521","T69_1521",8.263,784.1151,"T69_28",2016.05725461866
"DN1521","T69_1521",9.61,806.1672,"T69_144",4569.44356559361
"DN1521","T69_1521",11.5556,806.1654,"T69_209",399.762299095603
"DN1521","T69_1521",10.3346,806.1668,"T69_219",362.48864577637
"DN1521","T69_1521",9.6111,806.6693,"T69_144",3927.13057405095
"DN1521","T69_1521",10.3364,806.669,"T69_219",318.179448359632
"DN1521","T69_1521",11.5556,806.6674,"T69_209",384.910224807738
"DN1521","T69_1521",9.6114,807.1689,"T69_144",2150.90536595984
"DN1521","T69_1521",9.0289,814.1635,"T69_282",2412.94914737957
"DN1521","T69_1521",9.0267,814.6668,"T69_282",1365.97593854631
"DN1521","T69_1521",8.3738,828.1507,"T69_244",647.959439102176
"DN1521","T69_1521",7.7596,835.6416,"T69_114",521.348472919171
"DN1521","T69_1521",7.7529,836.1484,"T69_114",5628.15763939772
"DN1521","T69_1521",7.7529,836.6505,"T69_114",5177.08083413858
"DN1521","T69_1521",7.7524,837.1508,"T69_114",2569.15869540085
"DN1521","T69_1521",7.756,837.6487,"T69_114",646.69631548462
"DN1521","T69_1521",15.5487,875.1768,"T69_166",146.175121367483
"DN1521","T69_1521",11.3036,875.1991,"T69_117",1469.45116204834
"DN1521","T69_1521",8.2125,875.2013,"T69_291",1468.74424316227
"DN1521","T69_1521",10.4473,875.1993,"T69_130",831.006294885969
"DN1521","T69_1521",15.5451,876.1796,"T69_166",89.8463089717731
"DN1521","T69_1521",8.2107,876.2035,"T69_291",528.83580346286
"DN1521","T69_1521",10.4473,876.2051,"T69_130",414.621719022861
"DN1521","T69_1521",11.3001,876.2035,"T69_117",658.759882512554
"DN1521","T69_1521",11.2072,881.1483,"T69_2",119.625109485972
"DN1521","T69_1521",11.2071,883.1665,"T69_2",419.873176249494
"DN1521","T69_1521",11.2089,884.1705,"T69_2",251.226019908364
"DN1521","T69_1521",11.2072,885.1708,"T69_2",30.1130322580642
"DN1521","T69_1521",14.4309,891.1728,"T69_242",537.765158580113
"DN1521","T69_1521",10.508,891.195,"T69_165",458.64693356862
"DN1521","T69_1521",7.1129,891.1944,"T69_153",730.225521754669
"DN1521","T69_1521",9.7689,891.1961,"T69_159",403.47239030688
"DN1521","T69_1521",10.5009,892.1971,"T69_165",217.447028109465
"DN1521","T69_1521",9.7689,892.2,"T69_159",121.958545454546
"DN1521","T69_1521",4.2395,897.1882,"T69_270",297.317225179037
"DN1521","T69_1521",11.2072,905.147,"T69_2",80.9922413793111
"DN1521","T69_1521",13.2474,907.1677,"T69_203",4448.6911345776
"DN1521","T69_1521",9.3254,911.1298,"T69_3",2728.85047012884
"DN1521","T69_1521",9.3884,913.1429,"T69_147",9267.99855880399
"DN1521","T69_1521",2.312,913.1799,"T69_276",3462.83921298591
"DN1521","T69_1521",9.3977,914.147,"T69_147",2152.74997711183
"DN1521","T69_1521",2.3092,914.1789,"T69_276",1536.90083320209
"DN1521","T69_1521",9.3156,915.1586,"T69_3",38582.7345742833
"DN1521","T69_1521",9.3133,916.1613,"T69_3",17052.6962744141
"DN1521","T69_1521",9.3133,917.1655,"T69_3",5687.45694561179
"DN1521","T69_1521",9.3148,937.1395,"T69_3",3995.82334945777
"DN1521","T69_1521",9.3119,938.1436,"T69_3",1313.22316628593
"DN1521","T69_1521",9.3119,968.0722,"T69_3",2275.54409997943
"DN1521","T69_1521",9.3119,969.0728,"T69_3",1700.40652474701
"DN1521","T69_1521",7.6345,988.1721,"T69_239",1076.74160511364
"DN1521","T69_1521",7.6273,988.6721,"T69_298",1188.36331860351
"DN1521","T69_1521",13.9708,1021.2328,"T69_260",95.525446063995
"DN1521","T69_1521",10.4195,1027.2098,"T69_74",5640.0999253663
"DN1521","T69_1521",10.4195,1028.2128,"T69_74",3091.22992715177
"DN1521","T69_1521",10.4151,1029.2142,"T69_74",443.70829389907
"DN1521","T69_1521",9.1345,1043.2069,"T69_208",2841.90233220001
"DN1521","T69_1521",9.6965,1043.2038,"T69_105",2297.75037393624
"DN1521","T69_1521",9.6937,1044.2086,"T69_105",650.243063609274
"DN1521","T69_1521",9.6867,1045.2097,"T69_105",297.617243911743
"DN1521","T69_1521",8.6384,1049.1955,"T69_146",1498.78629923969
"DN1521","T69_1521",8.6371,1050.2003,"T69_146",929.060067205718
"DN1521","T69_1521",7.4087,1063.1758,"T69_78",828.91366106044
"DN1521","T69_1521",5.8787,1065.1875,"T69_261",615.479385805293
"DN1521","T69_1521",7.4044,1065.1905,"T69_78",11168.0136892362
"DN1521","T69_1521",7.4051,1066.1949,"T69_78",6083.88559136631
"DN1521","T69_1521",7.4015,1067.1974,"T69_78",1692.42864482771
